ID;ID_UOR;DT;HH_INC;HH_FIM
606;6;2021-08-17;11:00:00;11:59:59
607;6;2021-08-17;12:00:00;12:59:59
608;6;2021-08-17;13:00:00;13:59:59
609;6;2021-08-17;14:00:00;14:59:59
610;6;2021-08-18;10:00:00;10:59:59
611;6;2021-08-18;11:00:00;11:59:59
612;6;2021-08-18;12:00:00;12:59:59
613;6;2021-08-18;13:00:00;13:59:59
614;6;2021-08-18;14:00:00;14:59:59
615;6;2021-08-19;10:00:00;10:59:59
616;6;2021-08-19;11:00:00;11:59:59
617;6;2021-08-19;12:00:00;12:59:59
618;6;2021-08-19;13:00:00;13:59:59
619;6;2021-08-19;14:00:00;14:59:59
620;6;2021-08-20;10:00:00;10:59:59
621;6;2021-08-20;11:00:00;11:59:59
622;6;2021-08-20;12:00:00;12:59:59
623;6;2021-08-20;13:00:00;13:59:59
624;6;2021-08-20;14:00:00;14:59:59
625;6;2021-08-23;10:00:00;10:59:59
626;6;2021-08-23;11:00:00;11:59:59
627;6;2021-08-23;12:00:00;12:59:59
628;6;2021-08-23;13:00:00;13:59:59
629;6;2021-08-23;14:00:00;14:59:59
630;6;2021-08-24;10:00:00;10:59:59
631;6;2021-08-24;11:00:00;11:59:59
632;6;2021-08-24;12:00:00;12:59:59
633;6;2021-08-24;13:00:00;13:59:59
634;6;2021-08-24;14:00:00;14:59:59
635;6;2021-08-25;10:00:00;10:59:59
636;6;2021-08-25;11:00:00;11:59:59
637;6;2021-08-25;12:00:00;12:59:59
638;6;2021-08-25;13:00:00;13:59:59
639;6;2021-08-25;14:00:00;14:59:59
640;6;2021-08-26;10:00:00;10:59:59
641;6;2021-08-26;11:00:00;11:59:59
642;6;2021-08-26;12:00:00;12:59:59
643;6;2021-08-26;13:00:00;13:59:59
644;6;2021-08-26;14:00:00;14:59:59
645;6;2021-08-27;10:00:00;10:59:59
646;6;2021-08-27;11:00:00;11:59:59
647;6;2021-08-27;12:00:00;12:59:59
648;6;2021-08-27;13:00:00;13:59:59
649;6;2021-08-27;14:00:00;14:59:59
650;6;2021-08-30;10:00:00;10:59:59
651;6;2021-08-30;11:00:00;11:59:59
652;6;2021-08-30;12:00:00;12:59:59
653;6;2021-08-30;13:00:00;13:59:59
654;6;2021-08-30;14:00:00;14:59:59
655;6;2021-08-31;10:00:00;10:59:59
656;6;2021-08-31;11:00:00;11:59:59
657;6;2021-08-31;12:00:00;12:59:59
658;6;2021-08-31;13:00:00;13:59:59
659;6;2021-08-31;14:00:00;14:59:59
660;7;2021-08-02;10:00:00;10:59:59
661;7;2021-08-02;11:00:00;11:59:59
662;7;2021-08-02;12:00:00;12:59:59
663;7;2021-08-02;13:00:00;13:59:59
664;7;2021-08-02;14:00:00;14:59:59
665;7;2021-08-03;10:00:00;10:59:59
666;7;2021-08-03;11:00:00;11:59:59
667;7;2021-08-03;12:00:00;12:59:59
668;7;2021-08-03;13:00:00;13:59:59
669;7;2021-08-03;14:00:00;14:59:59
670;7;2021-08-04;10:00:00;10:59:59
671;7;2021-08-04;11:00:00;11:59:59
672;7;2021-08-04;12:00:00;12:59:59
673;7;2021-08-04;13:00:00;13:59:59
674;7;2021-08-04;14:00:00;14:59:59
675;7;2021-08-05;10:00:00;10:59:59
676;7;2021-08-05;11:00:00;11:59:59
677;7;2021-08-05;12:00:00;12:59:59
678;7;2021-08-05;13:00:00;13:59:59
679;7;2021-08-05;14:00:00;14:59:59
680;7;2021-08-06;10:00:00;10:59:59
681;7;2021-08-06;11:00:00;11:59:59
682;7;2021-08-06;12:00:00;12:59:59
683;7;2021-08-06;13:00:00;13:59:59
684;7;2021-08-06;14:00:00;14:59:59
685;7;2021-08-09;10:00:00;10:59:59
686;7;2021-08-09;11:00:00;11:59:59
687;7;2021-08-09;12:00:00;12:59:59
688;7;2021-08-09;13:00:00;13:59:59
689;7;2021-08-09;14:00:00;14:59:59
690;7;2021-08-10;10:00:00;10:59:59
691;7;2021-08-10;11:00:00;11:59:59
692;7;2021-08-10;12:00:00;12:59:59
693;7;2021-08-10;13:00:00;13:59:59
694;7;2021-08-10;14:00:00;14:59:59
695;7;2021-08-11;10:00:00;10:59:59
696;7;2021-08-11;11:00:00;11:59:59
697;7;2021-08-11;12:00:00;12:59:59
698;7;2021-08-11;13:00:00;13:59:59
699;7;2021-08-11;14:00:00;14:59:59
700;7;2021-08-12;10:00:00;10:59:59
701;7;2021-08-12;11:00:00;11:59:59
702;7;2021-08-12;12:00:00;12:59:59
703;7;2021-08-12;13:00:00;13:59:59
704;7;2021-08-12;14:00:00;14:59:59
705;7;2021-08-13;10:00:00;10:59:59
706;7;2021-08-13;11:00:00;11:59:59
707;7;2021-08-13;12:00:00;12:59:59
708;7;2021-08-13;13:00:00;13:59:59
709;7;2021-08-13;14:00:00;14:59:59
710;7;2021-08-16;10:00:00;10:59:59
711;7;2021-08-16;11:00:00;11:59:59
712;7;2021-08-16;12:00:00;12:59:59
713;7;2021-08-16;13:00:00;13:59:59
714;7;2021-08-16;14:00:00;14:59:59
715;7;2021-08-17;10:00:00;10:59:59
716;7;2021-08-17;11:00:00;11:59:59
717;7;2021-08-17;12:00:00;12:59:59
718;7;2021-08-17;13:00:00;13:59:59
719;7;2021-08-17;14:00:00;14:59:59
720;7;2021-08-18;10:00:00;10:59:59
721;7;2021-08-18;11:00:00;11:59:59
722;7;2021-08-18;12:00:00;12:59:59
723;7;2021-08-18;13:00:00;13:59:59
724;7;2021-08-18;14:00:00;14:59:59
725;7;2021-08-19;10:00:00;10:59:59
726;7;2021-08-19;11:00:00;11:59:59
727;7;2021-08-19;12:00:00;12:59:59
728;7;2021-08-19;13:00:00;13:59:59
729;7;2021-08-19;14:00:00;14:59:59
730;7;2021-08-20;10:00:00;10:59:59
731;7;2021-08-20;11:00:00;11:59:59
732;7;2021-08-20;12:00:00;12:59:59
733;7;2021-08-20;13:00:00;13:59:59
734;7;2021-08-20;14:00:00;14:59:59
735;7;2021-08-23;10:00:00;10:59:59
736;7;2021-08-23;11:00:00;11:59:59
737;7;2021-08-23;12:00:00;12:59:59
738;7;2021-08-23;13:00:00;13:59:59
739;7;2021-08-23;14:00:00;14:59:59
740;7;2021-08-24;10:00:00;10:59:59
741;7;2021-08-24;11:00:00;11:59:59
742;7;2021-08-24;12:00:00;12:59:59
743;7;2021-08-24;13:00:00;13:59:59
744;7;2021-08-24;14:00:00;14:59:59
745;7;2021-08-25;10:00:00;10:59:59
746;7;2021-08-25;11:00:00;11:59:59
747;7;2021-08-25;12:00:00;12:59:59
748;7;2021-08-25;13:00:00;13:59:59
749;7;2021-08-25;14:00:00;14:59:59
750;7;2021-08-26;10:00:00;10:59:59
751;7;2021-08-26;11:00:00;11:59:59
752;7;2021-08-26;12:00:00;12:59:59
753;7;2021-08-26;13:00:00;13:59:59
754;7;2021-08-26;14:00:00;14:59:59
755;7;2021-08-27;10:00:00;10:59:59
756;7;2021-08-27;11:00:00;11:59:59
757;7;2021-08-27;12:00:00;12:59:59
758;7;2021-08-27;13:00:00;13:59:59
759;7;2021-08-27;14:00:00;14:59:59
760;7;2021-08-30;10:00:00;10:59:59
761;7;2021-08-30;11:00:00;11:59:59
762;7;2021-08-30;12:00:00;12:59:59
763;7;2021-08-30;13:00:00;13:59:59
764;7;2021-08-30;14:00:00;14:59:59
765;7;2021-08-31;10:00:00;10:59:59
766;7;2021-08-31;11:00:00;11:59:59
767;7;2021-08-31;12:00:00;12:59:59
768;7;2021-08-31;13:00:00;13:59:59
769;7;2021-08-31;14:00:00;14:59:59
770;8;2021-08-02;10:00:00;10:59:59
771;8;2021-08-02;11:00:00;11:59:59
772;8;2021-08-02;12:00:00;12:59:59
773;8;2021-08-02;13:00:00;13:59:59
774;8;2021-08-02;14:00:00;14:59:59
775;8;2021-08-03;10:00:00;10:59:59
776;8;2021-08-03;11:00:00;11:59:59
777;8;2021-08-03;12:00:00;12:59:59
778;8;2021-08-03;13:00:00;13:59:59
779;8;2021-08-03;14:00:00;14:59:59
780;8;2021-08-04;10:00:00;10:59:59
781;8;2021-08-04;11:00:00;11:59:59
782;8;2021-08-04;12:00:00;12:59:59
783;8;2021-08-04;13:00:00;13:59:59
784;8;2021-08-04;14:00:00;14:59:59
785;8;2021-08-05;10:00:00;10:59:59
786;8;2021-08-05;11:00:00;11:59:59
787;8;2021-08-05;12:00:00;12:59:59
788;8;2021-08-05;13:00:00;13:59:59
789;8;2021-08-05;14:00:00;14:59:59
790;8;2021-08-06;10:00:00;10:59:59
791;8;2021-08-06;11:00:00;11:59:59
792;8;2021-08-06;12:00:00;12:59:59
793;8;2021-08-06;13:00:00;13:59:59
794;8;2021-08-06;14:00:00;14:59:59
795;8;2021-08-09;10:00:00;10:59:59
796;8;2021-08-09;11:00:00;11:59:59
797;8;2021-08-09;12:00:00;12:59:59
798;8;2021-08-09;13:00:00;13:59:59
799;8;2021-08-09;14:00:00;14:59:59
800;8;2021-08-10;10:00:00;10:59:59
801;8;2021-08-10;11:00:00;11:59:59
802;8;2021-08-10;12:00:00;12:59:59
803;8;2021-08-10;13:00:00;13:59:59
804;8;2021-08-10;14:00:00;14:59:59
805;8;2021-08-11;10:00:00;10:59:59
806;8;2021-08-11;11:00:00;11:59:59
807;8;2021-08-11;12:00:00;12:59:59
808;8;2021-08-11;13:00:00;13:59:59
809;8;2021-08-11;14:00:00;14:59:59
810;8;2021-08-12;10:00:00;10:59:59
811;8;2021-08-12;11:00:00;11:59:59
812;8;2021-08-12;12:00:00;12:59:59
813;8;2021-08-12;13:00:00;13:59:59
814;8;2021-08-12;14:00:00;14:59:59
815;8;2021-08-13;10:00:00;10:59:59
816;8;2021-08-13;11:00:00;11:59:59
817;8;2021-08-13;12:00:00;12:59:59
818;8;2021-08-13;13:00:00;13:59:59
819;8;2021-08-13;14:00:00;14:59:59
820;8;2021-08-16;10:00:00;10:59:59
821;8;2021-08-16;11:00:00;11:59:59
822;8;2021-08-16;12:00:00;12:59:59
823;8;2021-08-16;13:00:00;13:59:59
824;8;2021-08-16;14:00:00;14:59:59
825;8;2021-08-17;10:00:00;10:59:59
826;8;2021-08-17;11:00:00;11:59:59
827;8;2021-08-17;12:00:00;12:59:59
828;8;2021-08-17;13:00:00;13:59:59
829;8;2021-08-17;14:00:00;14:59:59
830;8;2021-08-18;10:00:00;10:59:59
831;8;2021-08-18;11:00:00;11:59:59
832;8;2021-08-18;12:00:00;12:59:59
833;8;2021-08-18;13:00:00;13:59:59
834;8;2021-08-18;14:00:00;14:59:59
835;8;2021-08-19;10:00:00;10:59:59
836;8;2021-08-19;11:00:00;11:59:59
837;8;2021-08-19;12:00:00;12:59:59
838;8;2021-08-19;13:00:00;13:59:59
839;8;2021-08-19;14:00:00;14:59:59
840;8;2021-08-20;10:00:00;10:59:59
841;8;2021-08-20;11:00:00;11:59:59
842;8;2021-08-20;12:00:00;12:59:59
843;8;2021-08-20;13:00:00;13:59:59
844;8;2021-08-20;14:00:00;14:59:59
845;8;2021-08-23;10:00:00;10:59:59
846;8;2021-08-23;11:00:00;11:59:59
847;8;2021-08-23;12:00:00;12:59:59
848;8;2021-08-23;13:00:00;13:59:59
849;8;2021-08-23;14:00:00;14:59:59
850;8;2021-08-24;10:00:00;10:59:59
851;8;2021-08-24;11:00:00;11:59:59
852;8;2021-08-24;12:00:00;12:59:59
853;8;2021-08-24;13:00:00;13:59:59
854;8;2021-08-24;14:00:00;14:59:59
855;8;2021-08-25;10:00:00;10:59:59
856;8;2021-08-25;11:00:00;11:59:59
857;8;2021-08-25;12:00:00;12:59:59
858;8;2021-08-25;13:00:00;13:59:59
859;8;2021-08-25;14:00:00;14:59:59
860;8;2021-08-26;10:00:00;10:59:59
861;8;2021-08-26;11:00:00;11:59:59
862;8;2021-08-26;12:00:00;12:59:59
863;8;2021-08-26;13:00:00;13:59:59
864;8;2021-08-26;14:00:00;14:59:59
865;8;2021-08-27;10:00:00;10:59:59
866;8;2021-08-27;11:00:00;11:59:59
867;8;2021-08-27;12:00:00;12:59:59
868;8;2021-08-27;13:00:00;13:59:59
869;8;2021-08-27;14:00:00;14:59:59
870;8;2021-08-30;10:00:00;10:59:59
871;8;2021-08-30;11:00:00;11:59:59
872;8;2021-08-30;12:00:00;12:59:59
873;8;2021-08-30;13:00:00;13:59:59
874;8;2021-08-30;14:00:00;14:59:59
875;8;2021-08-31;10:00:00;10:59:59
876;8;2021-08-31;11:00:00;11:59:59
877;8;2021-08-31;12:00:00;12:59:59
878;8;2021-08-31;13:00:00;13:59:59
879;8;2021-08-31;14:00:00;14:59:59
880;9;2021-08-02;10:00:00;10:59:59
881;9;2021-08-02;11:00:00;11:59:59
882;9;2021-08-02;12:00:00;12:59:59
883;9;2021-08-02;13:00:00;13:59:59
884;9;2021-08-02;14:00:00;14:59:59
885;9;2021-08-03;10:00:00;10:59:59
886;9;2021-08-03;11:00:00;11:59:59
887;9;2021-08-03;12:00:00;12:59:59
888;9;2021-08-03;13:00:00;13:59:59
889;9;2021-08-03;14:00:00;14:59:59
890;9;2021-08-04;10:00:00;10:59:59
891;9;2021-08-04;11:00:00;11:59:59
892;9;2021-08-04;12:00:00;12:59:59
893;9;2021-08-04;13:00:00;13:59:59
894;9;2021-08-04;14:00:00;14:59:59
895;9;2021-08-05;10:00:00;10:59:59
896;9;2021-08-05;11:00:00;11:59:59
897;9;2021-08-05;12:00:00;12:59:59
898;9;2021-08-05;13:00:00;13:59:59
899;9;2021-08-05;14:00:00;14:59:59
900;9;2021-08-06;10:00:00;10:59:59
901;9;2021-08-06;11:00:00;11:59:59
902;9;2021-08-06;12:00:00;12:59:59
903;9;2021-08-06;13:00:00;13:59:59
904;9;2021-08-06;14:00:00;14:59:59
905;9;2021-08-09;10:00:00;10:59:59
906;9;2021-08-09;11:00:00;11:59:59
907;9;2021-08-09;12:00:00;12:59:59
908;9;2021-08-09;13:00:00;13:59:59
909;9;2021-08-09;14:00:00;14:59:59
910;9;2021-08-10;10:00:00;10:59:59
911;9;2021-08-10;11:00:00;11:59:59
912;9;2021-08-10;12:00:00;12:59:59
913;9;2021-08-10;13:00:00;13:59:59
914;9;2021-08-10;14:00:00;14:59:59
915;9;2021-08-11;10:00:00;10:59:59
916;9;2021-08-11;11:00:00;11:59:59
917;9;2021-08-11;12:00:00;12:59:59
918;9;2021-08-11;13:00:00;13:59:59
919;9;2021-08-11;14:00:00;14:59:59
920;9;2021-08-12;10:00:00;10:59:59
921;9;2021-08-12;11:00:00;11:59:59
922;9;2021-08-12;12:00:00;12:59:59
923;9;2021-08-12;13:00:00;13:59:59
924;9;2021-08-12;14:00:00;14:59:59
925;9;2021-08-13;10:00:00;10:59:59
926;9;2021-08-13;11:00:00;11:59:59
927;9;2021-08-13;12:00:00;12:59:59
928;9;2021-08-13;13:00:00;13:59:59
929;9;2021-08-13;14:00:00;14:59:59
930;9;2021-08-16;10:00:00;10:59:59
931;9;2021-08-16;11:00:00;11:59:59
932;9;2021-08-16;12:00:00;12:59:59
933;9;2021-08-16;13:00:00;13:59:59
934;9;2021-08-16;14:00:00;14:59:59
935;9;2021-08-17;10:00:00;10:59:59
936;9;2021-08-17;11:00:00;11:59:59
937;9;2021-08-17;12:00:00;12:59:59
938;9;2021-08-17;13:00:00;13:59:59
939;9;2021-08-17;14:00:00;14:59:59
940;9;2021-08-18;10:00:00;10:59:59
941;9;2021-08-18;11:00:00;11:59:59
942;9;2021-08-18;12:00:00;12:59:59
943;9;2021-08-18;13:00:00;13:59:59
944;9;2021-08-18;14:00:00;14:59:59
945;9;2021-08-19;10:00:00;10:59:59
946;9;2021-08-19;11:00:00;11:59:59
947;9;2021-08-19;12:00:00;12:59:59
948;9;2021-08-19;13:00:00;13:59:59
949;9;2021-08-19;14:00:00;14:59:59
950;9;2021-08-20;10:00:00;10:59:59
951;9;2021-08-20;11:00:00;11:59:59
952;9;2021-08-20;12:00:00;12:59:59
953;9;2021-08-20;13:00:00;13:59:59
954;9;2021-08-20;14:00:00;14:59:59
955;9;2021-08-23;10:00:00;10:59:59
956;9;2021-08-23;11:00:00;11:59:59
957;9;2021-08-23;12:00:00;12:59:59
958;9;2021-08-23;13:00:00;13:59:59
959;9;2021-08-23;14:00:00;14:59:59
960;9;2021-08-24;10:00:00;10:59:59
961;9;2021-08-24;11:00:00;11:59:59
962;9;2021-08-24;12:00:00;12:59:59
963;9;2021-08-24;13:00:00;13:59:59
964;9;2021-08-24;14:00:00;14:59:59
965;9;2021-08-25;10:00:00;10:59:59
966;9;2021-08-25;11:00:00;11:59:59
967;9;2021-08-25;12:00:00;12:59:59
968;9;2021-08-25;13:00:00;13:59:59
969;9;2021-08-25;14:00:00;14:59:59
970;9;2021-08-26;10:00:00;10:59:59
971;9;2021-08-26;11:00:00;11:59:59
972;9;2021-08-26;12:00:00;12:59:59
973;9;2021-08-26;13:00:00;13:59:59
974;9;2021-08-26;14:00:00;14:59:59
975;9;2021-08-27;10:00:00;10:59:59
976;9;2021-08-27;11:00:00;11:59:59
977;9;2021-08-27;12:00:00;12:59:59
978;9;2021-08-27;13:00:00;13:59:59
979;9;2021-08-27;14:00:00;14:59:59
980;9;2021-08-30;10:00:00;10:59:59
981;9;2021-08-30;11:00:00;11:59:59
982;9;2021-08-30;12:00:00;12:59:59
983;9;2021-08-30;13:00:00;13:59:59
984;9;2021-08-30;14:00:00;14:59:59
985;9;2021-08-31;10:00:00;10:59:59
986;9;2021-08-31;11:00:00;11:59:59
987;9;2021-08-31;12:00:00;12:59:59
988;9;2021-08-31;13:00:00;13:59:59
989;9;2021-08-31;14:00:00;14:59:59
990;10;2021-08-02;10:00:00;10:59:59
991;10;2021-08-02;11:00:00;11:59:59
992;10;2021-08-02;12:00:00;12:59:59
993;10;2021-08-02;13:00:00;13:59:59
994;10;2021-08-02;14:00:00;14:59:59
995;10;2021-08-03;10:00:00;10:59:59
996;10;2021-08-03;11:00:00;11:59:59
997;10;2021-08-03;12:00:00;12:59:59
998;10;2021-08-03;13:00:00;13:59:59
999;10;2021-08-03;14:00:00;14:59:59
1000;10;2021-08-04;10:00:00;10:59:59
1001;10;2021-08-04;11:00:00;11:59:59
1002;10;2021-08-04;12:00:00;12:59:59
1003;10;2021-08-04;13:00:00;13:59:59
1004;10;2021-08-04;14:00:00;14:59:59
1005;10;2021-08-05;10:00:00;10:59:59
1006;10;2021-08-05;11:00:00;11:59:59
1007;10;2021-08-05;12:00:00;12:59:59
1008;10;2021-08-05;13:00:00;13:59:59
1009;10;2021-08-05;14:00:00;14:59:59
1010;10;2021-08-06;10:00:00;10:59:59
1011;10;2021-08-06;11:00:00;11:59:59
1012;10;2021-08-06;12:00:00;12:59:59
1013;10;2021-08-06;13:00:00;13:59:59
1014;10;2021-08-06;14:00:00;14:59:59
1015;10;2021-08-09;10:00:00;10:59:59
1016;10;2021-08-09;11:00:00;11:59:59
1017;10;2021-08-09;12:00:00;12:59:59
1018;10;2021-08-09;13:00:00;13:59:59
1019;10;2021-08-09;14:00:00;14:59:59
1020;10;2021-08-10;10:00:00;10:59:59
1021;10;2021-08-10;11:00:00;11:59:59
1022;10;2021-08-10;12:00:00;12:59:59
1023;10;2021-08-10;13:00:00;13:59:59
1024;10;2021-08-10;14:00:00;14:59:59
1025;10;2021-08-11;10:00:00;10:59:59
1026;10;2021-08-11;11:00:00;11:59:59
1027;10;2021-08-11;12:00:00;12:59:59
1028;10;2021-08-11;13:00:00;13:59:59
1029;10;2021-08-11;14:00:00;14:59:59
1030;10;2021-08-12;10:00:00;10:59:59
1031;10;2021-08-12;11:00:00;11:59:59
1032;10;2021-08-12;12:00:00;12:59:59
1033;10;2021-08-12;13:00:00;13:59:59
1034;10;2021-08-12;14:00:00;14:59:59
1035;10;2021-08-13;10:00:00;10:59:59
1036;10;2021-08-13;11:00:00;11:59:59
1037;10;2021-08-13;12:00:00;12:59:59
1038;10;2021-08-13;13:00:00;13:59:59
1039;10;2021-08-13;14:00:00;14:59:59
1040;10;2021-08-16;10:00:00;10:59:59
1041;10;2021-08-16;11:00:00;11:59:59
1042;10;2021-08-16;12:00:00;12:59:59
1043;10;2021-08-16;13:00:00;13:59:59
1044;10;2021-08-16;14:00:00;14:59:59
1045;10;2021-08-17;10:00:00;10:59:59
1046;10;2021-08-17;11:00:00;11:59:59
1047;10;2021-08-17;12:00:00;12:59:59
1048;10;2021-08-17;13:00:00;13:59:59
1049;10;2021-08-17;14:00:00;14:59:59
1050;10;2021-08-18;10:00:00;10:59:59
1051;10;2021-08-18;11:00:00;11:59:59
1052;10;2021-08-18;12:00:00;12:59:59
1053;10;2021-08-18;13:00:00;13:59:59
1054;10;2021-08-18;14:00:00;14:59:59
1055;10;2021-08-19;10:00:00;10:59:59
1056;10;2021-08-19;11:00:00;11:59:59
1057;10;2021-08-19;12:00:00;12:59:59
1058;10;2021-08-19;13:00:00;13:59:59
1059;10;2021-08-19;14:00:00;14:59:59
1060;10;2021-08-20;10:00:00;10:59:59
1061;10;2021-08-20;11:00:00;11:59:59
1062;10;2021-08-20;12:00:00;12:59:59
1063;10;2021-08-20;13:00:00;13:59:59
1064;10;2021-08-20;14:00:00;14:59:59
1065;10;2021-08-23;10:00:00;10:59:59
1066;10;2021-08-23;11:00:00;11:59:59
1067;10;2021-08-23;12:00:00;12:59:59
1068;10;2021-08-23;13:00:00;13:59:59
1069;10;2021-08-23;14:00:00;14:59:59
1070;10;2021-08-24;10:00:00;10:59:59
1071;10;2021-08-24;11:00:00;11:59:59
1072;10;2021-08-24;12:00:00;12:59:59
1073;10;2021-08-24;13:00:00;13:59:59
1074;10;2021-08-24;14:00:00;14:59:59
1075;10;2021-08-25;10:00:00;10:59:59
1076;10;2021-08-25;11:00:00;11:59:59
1077;10;2021-08-25;12:00:00;12:59:59
1078;10;2021-08-25;13:00:00;13:59:59
1079;10;2021-08-25;14:00:00;14:59:59
1080;10;2021-08-26;10:00:00;10:59:59
1081;10;2021-08-26;11:00:00;11:59:59
1082;10;2021-08-26;12:00:00;12:59:59
1083;10;2021-08-26;13:00:00;13:59:59
1084;10;2021-08-26;14:00:00;14:59:59
1085;10;2021-08-27;10:00:00;10:59:59
1086;10;2021-08-27;11:00:00;11:59:59
1087;10;2021-08-27;12:00:00;12:59:59
1088;10;2021-08-27;13:00:00;13:59:59
1089;10;2021-08-27;14:00:00;14:59:59
1090;10;2021-08-30;10:00:00;10:59:59
1091;10;2021-08-30;11:00:00;11:59:59
1092;10;2021-08-30;12:00:00;12:59:59
1093;10;2021-08-30;13:00:00;13:59:59
1094;10;2021-08-30;14:00:00;14:59:59
1095;10;2021-08-31;10:00:00;10:59:59
1096;10;2021-08-31;11:00:00;11:59:59
1097;10;2021-08-31;12:00:00;12:59:59
1098;10;2021-08-31;13:00:00;13:59:59
1099;10;2021-08-31;14:00:00;14:59:59
1100;11;2021-08-02;10:00:00;10:59:59
1101;11;2021-08-02;11:00:00;11:59:59
1102;11;2021-08-02;12:00:00;12:59:59
1103;11;2021-08-02;13:00:00;13:59:59
1104;11;2021-08-02;14:00:00;14:59:59
1105;11;2021-08-03;10:00:00;10:59:59
1106;11;2021-08-03;11:00:00;11:59:59
1107;11;2021-08-03;12:00:00;12:59:59
1108;11;2021-08-03;13:00:00;13:59:59
1109;11;2021-08-03;14:00:00;14:59:59
1110;11;2021-08-04;10:00:00;10:59:59
1111;11;2021-08-04;11:00:00;11:59:59
1112;11;2021-08-04;12:00:00;12:59:59
1113;11;2021-08-04;13:00:00;13:59:59
1114;11;2021-08-04;14:00:00;14:59:59
1115;11;2021-08-05;10:00:00;10:59:59
1116;11;2021-08-05;11:00:00;11:59:59
1117;11;2021-08-05;12:00:00;12:59:59
1118;11;2021-08-05;13:00:00;13:59:59
1119;11;2021-08-05;14:00:00;14:59:59
1120;11;2021-08-06;10:00:00;10:59:59
1121;11;2021-08-06;11:00:00;11:59:59
1122;11;2021-08-06;12:00:00;12:59:59
1123;11;2021-08-06;13:00:00;13:59:59
1124;11;2021-08-06;14:00:00;14:59:59
1125;11;2021-08-09;10:00:00;10:59:59
1126;11;2021-08-09;11:00:00;11:59:59
1127;11;2021-08-09;12:00:00;12:59:59
1128;11;2021-08-09;13:00:00;13:59:59
1129;11;2021-08-09;14:00:00;14:59:59
1130;11;2021-08-10;10:00:00;10:59:59
1131;11;2021-08-10;11:00:00;11:59:59
1132;11;2021-08-10;12:00:00;12:59:59
1133;11;2021-08-10;13:00:00;13:59:59
1134;11;2021-08-10;14:00:00;14:59:59
1135;11;2021-08-11;10:00:00;10:59:59
1136;11;2021-08-11;11:00:00;11:59:59
1137;11;2021-08-11;12:00:00;12:59:59
1138;11;2021-08-11;13:00:00;13:59:59
1139;11;2021-08-11;14:00:00;14:59:59
1140;11;2021-08-12;10:00:00;10:59:59
1141;11;2021-08-12;11:00:00;11:59:59
1142;11;2021-08-12;12:00:00;12:59:59
1143;11;2021-08-12;13:00:00;13:59:59
1144;11;2021-08-12;14:00:00;14:59:59
1145;11;2021-08-13;10:00:00;10:59:59
1146;11;2021-08-13;11:00:00;11:59:59
1147;11;2021-08-13;12:00:00;12:59:59
1148;11;2021-08-13;13:00:00;13:59:59
1149;11;2021-08-13;14:00:00;14:59:59
1150;11;2021-08-16;10:00:00;10:59:59
1151;11;2021-08-16;11:00:00;11:59:59
1152;11;2021-08-16;12:00:00;12:59:59
1153;11;2021-08-16;13:00:00;13:59:59
1154;11;2021-08-16;14:00:00;14:59:59
1155;11;2021-08-17;10:00:00;10:59:59
1156;11;2021-08-17;11:00:00;11:59:59
1157;11;2021-08-17;12:00:00;12:59:59
1158;11;2021-08-17;13:00:00;13:59:59
1159;11;2021-08-17;14:00:00;14:59:59
1160;11;2021-08-18;10:00:00;10:59:59
1161;11;2021-08-18;11:00:00;11:59:59
1162;11;2021-08-18;12:00:00;12:59:59
1163;11;2021-08-18;13:00:00;13:59:59
1164;11;2021-08-18;14:00:00;14:59:59
1165;11;2021-08-19;10:00:00;10:59:59
1166;11;2021-08-19;11:00:00;11:59:59
1167;11;2021-08-19;12:00:00;12:59:59
1168;11;2021-08-19;13:00:00;13:59:59
1169;11;2021-08-19;14:00:00;14:59:59
1170;11;2021-08-20;10:00:00;10:59:59
1171;11;2021-08-20;11:00:00;11:59:59
1172;11;2021-08-20;12:00:00;12:59:59
1173;11;2021-08-20;13:00:00;13:59:59
1174;11;2021-08-20;14:00:00;14:59:59
1175;11;2021-08-23;10:00:00;10:59:59
1176;11;2021-08-23;11:00:00;11:59:59
1177;11;2021-08-23;12:00:00;12:59:59
1178;11;2021-08-23;13:00:00;13:59:59
1179;11;2021-08-23;14:00:00;14:59:59
1180;11;2021-08-24;10:00:00;10:59:59
1181;11;2021-08-24;11:00:00;11:59:59
1182;11;2021-08-24;12:00:00;12:59:59
1183;11;2021-08-24;13:00:00;13:59:59
1184;11;2021-08-24;14:00:00;14:59:59
1185;11;2021-08-25;10:00:00;10:59:59
1186;11;2021-08-25;11:00:00;11:59:59
1187;11;2021-08-25;12:00:00;12:59:59
1188;11;2021-08-25;13:00:00;13:59:59
1189;11;2021-08-25;14:00:00;14:59:59
1190;11;2021-08-26;10:00:00;10:59:59
1191;11;2021-08-26;11:00:00;11:59:59
1192;11;2021-08-26;12:00:00;12:59:59
1193;11;2021-08-26;13:00:00;13:59:59
1194;11;2021-08-26;14:00:00;14:59:59
1195;11;2021-08-27;10:00:00;10:59:59
1196;11;2021-08-27;11:00:00;11:59:59
1197;11;2021-08-27;12:00:00;12:59:59
1198;11;2021-08-27;13:00:00;13:59:59
1199;11;2021-08-27;14:00:00;14:59:59
1200;11;2021-08-30;10:00:00;10:59:59
1201;11;2021-08-30;11:00:00;11:59:59
1202;11;2021-08-30;12:00:00;12:59:59
1203;11;2021-08-30;13:00:00;13:59:59
